date	time	id	returning	reward	location	claimed	social	socialshares
2014-12-01	11:45:22	10293	new	tickets	3	yes	fb	
2014-12-01	11:45:22	10317	new	tickets	4	yes	inst	
2014-12-01	11:45:22	10341	new	tickets	4	yes	fb	
2014-12-01	11:45:22	10365	new	tickets	2	yes	fb	
2014-12-01	11:45:22	10389	new	points	3	yes	fb	
2014-12-01	12:45:22	10413	new	ticket	2	yes	fb	
2014-12-01	12:45:22	10437	new	ticket	2	yes	fb	
2014-12-01	12:45:22	10461	returning	ticket	4	yes	Em	
2014-12-01	12:45:22	10485	new	tickets	4	yes	fb	
2014-12-01	13:45:22	10270	new	tickets	3	yes	fb	
2014-12-01	13:45:22	10294	new	tickets	4	no	fb	
2014-12-01	13:45:22	10318	new	tickets	3	yes	fb	
2014-12-01	13:45:22	10342	new	tickets	1	yes	inst	
2014-12-01	13:45:22	10366	new	tickets	5	yes	fb	
2014-12-01	13:45:22	10390	new	point	4	yes	fb	
2014-12-01	13:45:22	10414	new	ticket	1	yes	fb	
2014-12-01	13:45:22	10438	new	ticket	2	yes	fb	
2014-12-01	13:45:22	10462	new	tickets	4	yes	fb	
2014-12-01	13:45:22	10486	new	points	4	yes	Em	
2014-12-01	13:45:22	10271	new	ticket	5	yes	fb	
2014-12-01	13:45:22	10295	new	ticket	1	yes	inst	
2014-12-01	13:45:22	10319	returning	ticket	1	yes	fb	
2014-12-01	13:45:22	10343	returning	tickets	3	yes	Em	
2014-12-01	13:45:22	10367	new	point	5	yes	fb	
2014-12-01	13:45:22	10391	new	ticket	2	yes	fb	
2014-12-01	13:45:22	10415	new	ticket	4	yes	fb	
2014-12-01	14:45:22	10439	new	ticket	1	no	Em	
2014-12-01	14:45:22	10463	new	tickets	3	yes	fb	
2014-12-01	14:45:22	10272	new	tickets	4	yes	fb	
2014-12-01	14:45:22	10296	new	ticket	4	yes	fb	
2014-12-01	14:45:22	10320	new	ticket	4	yes	fb	
2014-12-01	15:45:22	10344	returning	ticket	5	yes	inst	
2014-12-01	15:45:22	10368	new	tickets	4	yes	fb	
2014-12-01	15:45:22	10392	new	tickets	3	yes	Em	
2014-12-01	15:45:22	10416	new	points	2	yes	fb	
2014-12-01	15:45:22	10440	new	point	4	yes	fb	
2014-12-01	15:45:22	10464	returning	ticket	2	yes	fb	
2014-12-01	16:45:22	10273	new	ticket	4	yes	Em	
2014-12-01	16:45:22	10297	new	ticket	4	yes	fb	
2014-12-01	16:45:22	10321	new	tickets	5	yes	fb	
2014-12-01	16:45:22	10345	returning	tickets	3	yes	fb	
2014-12-01	16:45:22	10369	new	ticket	4	yes	fb	
2014-12-01	17:45:22	10393	new	ticket	2	yes	inst	
2014-12-01	17:45:22	10417	new	tickets	3	yes	fb	
2014-12-01	18:45:22	10441	new	ticket	2	yes	fb	
2014-12-01	18:45:22	10465	new	ticket	2	yes	fb	
2014-12-01	18:45:22	10274	new	ticket	1	yes	fb	
2014-12-01	18:45:22	10298	new	ticket	4	no	fb	
2014-12-01	18:45:22	10322	new	tickets	2	yes	Em	
2014-12-01	18:45:22	10346	new	tickets	2	yes	fb	
2014-12-01	18:45:22	10370	new	tickets	2	yes	fb	
2014-12-01	18:45:22	10394	new	tickets	3	yes	fb	
2014-12-01	18:45:22	10418	new	tickets	3	yes	fb	
2014-12-01	18:45:22	10442	new	ticket	3	yes	inst	
2014-12-01	19:45:22	10466	new	points	1	yes	fb	
2014-12-01	19:45:22	10251	new	ticket	1	yes	fb	
2014-12-01	19:45:22	10275	new	ticket	5	yes	fb	
2014-12-01	19:45:22	10299	new	ticket	4	yes	fb	
2014-12-01	19:45:22	10323	new	point	2	yes	fb	
2014-12-01	19:45:22	10347	new	ticket	1	no	Em	
2014-12-01	19:45:22	10371	new	ticket	5	yes	fb	
2014-12-01	19:45:22	10395	new	ticket	2	yes	fb	
2014-12-01	19:45:22	10419	new	tickets	4	yes	fb	
2014-12-01	19:45:22	10443	new	tickets	3	no	fb	
2014-12-01	19:45:22	10467	new	ticket	2	yes	inst	
2014-12-01	19:45:22	10252	new	ticket	3	yes	fb	
2014-12-01	19:45:22	10276	new	tickets	4	yes	fb	
2014-12-01	19:45:22	10300	new	points	5	yes	fb	
2014-12-01	20:45:22	10324	new	ticket	2	yes	fb	
2014-12-01	20:45:22	10348	returning	ticket	4	yes	fb	
2014-12-01	20:45:22	10372	returning	ticket	3	yes	Em	
2014-12-01	20:45:22	10396	new	tickets	2	yes	fb	
2014-12-01	20:45:22	10420	new	point	4	yes	fb	
2014-12-01	20:45:22	10444	new	ticket	4	yes	fb	
2014-12-01	20:45:22	10468	new	tickets	4	yes	fb	
2014-12-01	20:45:22	10253	new	tickets	4	yes	inst	
2014-12-01	20:45:22	10277	new	ticket	2	yes	fb	
2014-12-01	20:45:22	10301	new	ticket	2	yes	fb	
2014-12-01	20:45:22	10325	new	ticket	3	yes	fb	
2014-12-01	20:45:22	10349	new	tickets	3	yes	fb	
2014-12-01	20:45:22	10373	returning	tickets	2	yes	fb	
2014-12-01	20:45:22	10397	new	points	4	yes	Em	
2014-12-01	20:45:22	10421	new	tickets	3	yes	fb	
2014-12-01	20:45:22	10445	new	tickets	2	yes	fb	
2014-12-01	20:45:22	10469	new	point	3	yes	fb	
2014-12-01	21:45:22	10254	new	ticket	3	yes	Em	
2014-12-01	21:45:22	10278	new	ticket	5	yes	fb	
2014-12-01	21:45:22	10302	new	tickets	4	no	fb	
2014-12-01	21:45:22	10326	new	tickets	2	yes	fb	
2014-12-01	21:45:22	10350	new	tickets	2	yes	inst	
2014-12-01	21:45:22	10374	returning	tickets	5	yes	inst	
2014-12-01	21:45:22	10398	new	tickets	4	yes	Em	
2014-12-01	21:45:22	10422	new	tickets	4	yes	tw	
2014-12-01	21:45:22	10446	new	points	2	yes	fb	
2014-12-01	21:45:22	10470	new	ticket	2	yes	fb	
2014-12-01	22:45:22	10255	new	tickets	2	yes	fb	
2014-12-01	22:45:22	10279	new	tickets	4	yes	Em	
2014-12-01	22:45:22	10303	new	tickets	3	yes	fb	
2014-12-01	22:45:22	10327	new	tickets	3	yes	fb	
2014-12-01	22:45:22	10351	new	tickets	3	no	fb	
2014-12-01	22:45:22	10375	new	tickets	3	yes	inst	
2014-12-01	22:45:22	10399	new	tickets	2	yes	inst	
2014-12-01	22:45:22	10423	new	ticket	2	yes	Em	
2014-12-01	22:45:22	10447	new	ticket	3	no	tw	
2014-12-01	22:45:22	10471	new	tickets	2	yes	fb	
2014-12-01	23:45:22	10256	returning	tickets	2	yes	inst	
2014-12-02	23:45:22	10280	new	tickets	3	yes	fb	
2014-12-02	00:45:22	10569	new	tickets	1	yes	fb	
2014-12-02	00:45:22	10593	new	tickets	2	yes	fb	
2014-12-02	00:45:22	10617	new	tickets	5	yes	inst	
2014-12-02	00:45:22	10641	new	tickets	1	no	fb	
2014-12-02	00:45:22	10665	new	tickets	2	yes	fb	
2014-12-02	00:45:22	10689	new	ticket	3	yes	fb	
2014-12-02	00:45:22	10713	new	tickets	2	yes	fb	
2014-12-02	01:45:22	10570	new	point	4	yes	fb	
2014-12-02	01:45:22	10594	new	ticket	1	yes	fb	
2014-12-02	01:45:22	10618	new	ticket	2	yes	fb	
2014-12-02	01:45:22	10642	new	ticket	4	yes	inst	
2014-12-02	01:45:22	10666	new	tickets	3	yes	fb	
2014-12-02	01:45:22	10690	new	tickets	2	yes	fb	
2014-12-02	01:45:22	10714	new	tickets	5	yes	fb	
2014-12-02	02:45:22	10571	new	ticket	4	no	fb	
2014-12-02	02:45:22	10595	new	ticket	2	yes	fb	
2014-12-02	02:45:22	10619	new	tickets	4	yes	fb	
2014-12-02	03:45:22	10548	returning	tickets	3	yes	Em	
2014-12-02	04:45:22	10501	new	tickets	4	yes	fb	
2014-12-02	04:45:22	10525	new	tickets	4	yes	inst	
2014-12-02	04:45:22	10549	new	tickets	2	no	inst	
2014-12-02	04:45:22	10693	returning	ticket	4	yes	fb	
2014-12-02	04:45:22	10717	new	ticket	4	yes	inst	
2014-12-02	05:45:22	10574	new	ticket	4	yes	inst	
2014-12-02	05:45:22	10598	new	ticket	3	yes	Em	
2014-12-02	05:45:22	10622	new	tickets	4	yes	tw	
2014-12-02	05:45:22	10646	new	ticket	2	yes	fb	
2014-12-02	05:45:22	10670	new	ticket	4	yes	fb	
2014-12-02	05:45:22	10694	new	points	3	no	fb	
2014-12-02	05:45:22	10718	new	ticket	5	yes	fb	
2014-12-02	06:45:22	10575	returning	tickets	3	yes	inst	
2014-12-02	06:45:22	10599	new	tickets	2	yes	inst	
2014-12-02	06:45:22	10623	new	ticket	4	yes	Em	
2014-12-02	07:45:22	10504	new	ticket	3	yes	Em	
2014-12-02	07:45:22	10528	new	tickets	3	yes	fb	
2014-12-02	07:45:22	10552	new	tickets	1	yes	fb	
2014-12-02	07:45:22	10600	new	tickets	1	yes	inst	
2014-12-02	07:45:22	10624	new	tickets	4	yes	inst	
2014-12-02	07:45:22	10648	new	ticket	2	yes	Em	
2014-12-02	07:45:22	10672	new	ticket	3	yes	tw	
2014-12-02	07:45:22	10696	returning	tickets	2	yes	fb	
2014-12-02	07:45:22	10720	returning	tickets	2	yes	fb	
2014-12-02	08:45:22	10505	new	ticket	2	yes	fb	
2014-12-02	08:45:22	10529	new	ticket	4	yes	Em	
2014-12-02	08:45:22	10553	new	tickets	4	yes	fb	
2014-12-02	08:45:22	10577	returning	tickets	3	yes	fb	
2014-12-02	08:45:22	10601	new	tickets	4	yes	fb	
2014-12-02	08:45:22	10625	new	point	5	yes	inst	
2014-12-02	08:45:22	10649	new	ticket	1	yes	inst	
2014-12-02	08:45:22	10673	new	tickets	3	yes	Em	
2014-12-02	08:45:22	10697	new	ticket	4	yes	tw	
2014-12-02	08:45:22	10721	returning	ticket	2	yes	fb	
2014-12-02	09:45:22	10506	new	tickets	1	yes	inst	
2014-12-02	09:45:22	10530	new	ticket	5	yes	fb	
2014-12-02	09:45:22	10554	new	tickets	4	no	Em	
2014-12-02	09:45:22	10578	new	ticket	4	yes	fb	
2014-12-02	09:45:22	10602	new	tickets	4	yes	fb	
2014-12-02	09:45:22	10626	new	points	3	yes	fb	
2014-12-02	10:45:22	10507	new	tickets	5	yes	fb	
2014-12-02	10:45:22	10531	new	point	1	yes	inst	
2014-12-02	10:45:22	10555	new	tickets	3	yes	fb	
2014-12-02	10:45:22	10650	new	tickets	1	yes	inst	
2014-12-02	10:45:22	10674	new	tickets	2	yes	inst	
2014-12-02	10:45:22	10698	new	tickets	2	yes	Em	
2014-12-02	10:45:22	10722	returning	tickets	5	yes	tw	
2014-12-02	10:45:22	10579	new	points	2	yes	Em	
2014-12-02	10:45:22	10603	new	ticket	5	yes	fb	
2014-12-02	10:45:22	10627	new	ticket	4	yes	fb	
2014-12-02	10:45:22	10651	new	ticket	2	yes	fb	
2014-12-02	10:45:22	10675	new	tickets	5	yes	inst	
2014-12-02	10:45:22	10699	new	tickets	2	no	inst	
2014-12-02	10:45:22	10723	new	tickets	4	yes	Em	
2014-12-02	11:45:22	10508	new	tickets	2	yes	fb	
2014-12-02	11:45:22	10532	new	tickets	4	yes	fb	
2014-12-02	11:45:22	10556	new	tickets	4	yes	inst	
2014-12-02	11:45:22	10580	returning	point	4	no	fb	
2014-12-02	11:45:22	10604	returning	ticket	2	yes	Em	
2014-12-02	11:45:22	10628	new	ticket	4	yes	fb	
2014-12-02	12:45:22	10509	new	ticket	1	yes	fb	
2014-12-02	16:45:22	10489	returning	tickets	4	yes	fb	
2014-12-02	16:45:22	10513	new	tickets	1	yes	fb	
2014-12-02	16:45:22	10537	new	tickets	5	yes	fb	
2014-12-02	17:45:22	10490	returning	ticket	2	yes	fb	
2014-12-02	17:45:22	10514	new	ticket	3	yes	fb	
2014-12-02	17:45:22	10538	new	tickets	4	yes	fb	
2014-12-02	18:45:22	10491	new	ticket	2	yes	fb	
2014-12-02	18:45:22	10515	new	ticket	4	yes	fb	
2014-12-02	18:45:22	10539	new	tickets	2	yes	fb	
2014-12-02	19:45:22	10492	new	ticket	4	no	inst	
2014-12-02	19:45:22	10516	new	ticket	5	yes	fb	
2014-12-02	19:45:22	10540	new	tickets	4	yes	fb	
2014-12-02	20:45:22	10493	returning	ticket	4	yes	fb	
2014-12-02	20:45:22	10517	returning	ticket	3	yes	inst	
2014-12-02	20:45:22	10541	new	ticket	4	yes	fb	
2014-12-02	21:45:22	10494	new	ticket	4	yes	fb	
2014-12-02	21:45:22	10518	returning	ticket	3	yes	fb	
2014-12-02	21:45:22	10542	new	ticket	3	yes	inst	
2014-12-02	23:45:22	10304	new	ticket	2	yes	Em	
2014-12-02	23:45:22	10328	new	ticket	3	yes	fb	
2014-12-02	23:45:22	10352	new	ticket	4	yes	fb	
2014-12-02	23:45:22	10376	new	tickets	1	yes	fb	
2014-12-02	23:45:22	10400	new	tickets	4	yes	inst	
2014-12-02	23:45:22	10424	new	tickets	4	yes	inst	
2014-12-02	23:45:22	10448	new	tickets	4	yes	Em	
2014-12-02	23:45:22	10472	new	tickets	4	yes	tw	
2014-12-02	23:45:22	10520	new	ticket	1	yes	fb	
2014-12-03	23:45:22	10544	new	ticket	2	yes	fb	
2014-12-03	00:45:22	10737	new	ticket	2	no	fb	
2014-12-03	00:45:22	10761	new	ticket	4	yes	Em	
2014-12-03	00:45:22	10785	new	ticket	5	yes	fb	
2014-12-03	00:45:22	10809	returning	tickets	3	yes	fb	
2014-12-03	00:45:22	10833	new	tickets	5	yes	fb	
2014-12-03	00:45:22	10857	new	tickets	2	yes	fb	
2014-12-03	00:45:22	10881	new	tickets	4	yes	inst	
2014-12-03	01:45:22	10738	new	ticket	1	yes	fb	
2014-12-03	01:45:22	10762	new	ticket	4	yes	fb	
2014-12-03	01:45:22	10786	new	ticket	3	no	Em	
2014-12-03	02:45:22	10811	new	ticket	4	yes	Em	
2014-12-03	02:45:22	10835	new	tickets	4	yes	fb	
2014-12-03	02:45:22	10859	new	tickets	2	yes	fb	
2014-12-03	02:45:22	10883	new	tickets	4	yes	fb	
2014-12-03	03:45:22	10740	new	points	4	yes	fb	
2014-12-03	03:45:22	10764	new	ticket	3	yes	fb	
2014-12-03	03:45:22	10788	new	ticket	4	no	fb	
2014-12-03	03:45:22	10812	returning	ticket	4	yes	fb	
2014-12-03	03:45:22	10836	returning	tickets	2	yes	Em	
2014-12-03	03:45:22	10860	new	tickets	4	yes	fb	
2014-12-03	03:45:22	10884	new	tickets	3	yes	fb	
2014-12-03	04:45:22	10741	new	point	3	yes	fb	
2014-12-03	04:45:22	10765	new	ticket	4	yes	fb	
2014-12-03	05:45:22	10814	new	ticket	5	yes	fb	
2014-12-03	05:45:22	10838	returning	ticket	2	yes	fb	
2014-12-03	05:45:22	10862	new	tickets	4	yes	fb	
2014-12-03	05:45:22	10886	new	tickets	2	yes	Em	
2014-12-03	06:45:22	10743	new	tickets	3	yes	fb	
2014-12-03	06:45:22	10767	new	points	3	yes	inst	
2014-12-03	06:45:22	10791	new	ticket	4	yes	fb	
2014-12-03	06:45:22	10815	new	ticket	4	yes	fb	
2014-12-03	06:45:22	10839	new	ticket	4	no	fb	
2014-12-03	06:45:22	10863	new	tickets	1	yes	fb	
2014-12-03	06:45:22	10887	new	tickets	5	yes	fb	
2014-12-03	07:45:22	10744	new	tickets	4	yes	fb	
2014-12-03	07:45:22	10768	new	point	2	yes	fb	
2014-12-03	07:45:22	10792	new	ticket	3	yes	inst	
2014-12-03	07:45:22	10816	new	ticket	2	yes	fb	
2014-12-03	07:45:22	10840	new	ticket	4	no	fb	
2014-12-03	08:45:22	10841	returning	ticket	4	yes	fb	li
2014-12-03	08:45:22	10865	returning	ticket	2	yes	fb	
2014-12-03	08:45:22	10889	new	tickets	4	yes	fb	
2014-12-03	09:45:22	10746	new	tickets	3	yes	fb	
2014-12-03	09:45:22	10770	new	tickets	1	yes	fb	
2014-12-03	09:45:22	10794	new	points	4	yes	fb	
2014-12-03	09:45:22	10818	new	ticket	2	yes	fb	
2014-12-03	09:45:22	10842	new	ticket	3	yes	inst	
2014-12-03	09:45:22	10866	returning	ticket	3	yes	fb	
2014-12-03	09:45:22	10890	new	tickets	4	yes	fb	
2014-12-03	10:45:22	10747	new	tickets	3	yes	tw	
2014-12-03	10:45:22	10771	new	tickets	2	yes	fb	
2014-12-03	10:45:22	10795	new	point	2	yes	fb	
2014-12-03	10:45:22	10819	new	ticket	5	yes	fb	
2014-12-03	10:45:22	10843	new	ticket	4	yes	fb	
2014-12-03	10:45:22	10867	returning	ticket	2	yes	inst	
2014-12-03	10:45:22	10891	new	tickets	3	yes	fb	
2014-12-03	11:45:22	10652	new	ticket	4	yes	fb	
2014-12-03	11:45:22	10676	new	ticket	5	yes	fb	
2014-12-03	11:45:22	10700	new	tickets	1	yes	inst	
2014-12-03	11:45:22	10724	new	tickets	3	yes	inst	
2014-12-03	11:45:22	10557	new	tickets	4	yes	fb	
2014-12-03	11:45:22	10581	new	tickets	2	yes	inst	
2014-12-03	11:45:22	10605	returning	points	1	yes	fb	
2014-12-03	11:45:22	10629	new	ticket	2	yes	Em	
2014-12-03	11:45:22	10653	new	ticket	2	yes	fb	
2014-12-03	11:45:22	10748	new	tickets	5	yes	Em	
2014-12-03	11:45:22	10772	new	tickets	3	yes	tw	
2014-12-03	11:45:22	10796	new	tickets	4	yes	fb	
2014-12-03	11:45:22	10820	new	ticket	4	yes	fb	
2014-12-03	12:45:22	10677	new	ticket	3	yes	fb	
2014-12-03	12:45:22	10701	new	tickets	2	yes	fb	
2014-12-03	12:45:22	10725	returning	tickets	1	no	inst	
2014-12-03	12:45:22	10845	new	ticket	2	yes	fb	
2014-12-03	12:45:22	10869	new	ticket	1	yes	fb	
2014-12-03	12:45:22	10893	new	ticket	2	yes	fb	
2014-12-03	13:45:22	10558	new	tickets	2	yes	fb	li
2014-12-03	13:45:22	10582	new	tickets	2	yes	fb	
2014-12-03	13:45:22	10606	returning	point	3	yes	inst	
2014-12-03	13:45:22	10630	new	ticket	3	yes	fb	
2014-12-03	13:45:22	10654	new	ticket	3	yes	Em	
2014-12-03	13:45:22	10678	new	ticket	4	yes	fb	
2014-12-03	13:45:22	10702	new	tickets	4	yes	fb	
2014-12-03	13:45:22	10559	new	tickets	2	yes	fb	
2014-12-03	13:45:22	10583	new	tickets	2	yes	fb	
2014-12-03	13:45:22	10607	new	tickets	4	yes	fb	
2014-12-03	13:45:22	10631	new	ticket	4	yes	inst	
2014-12-03	13:45:22	10655	new	ticket	4	yes	fb	
2014-12-03	13:45:22	10679	new	ticket	2	yes	Em	
2014-12-03	13:45:22	10703	new	ticket	2	yes	fb	
2014-12-03	15:45:22	10560	new	tickets	4	yes	fb	
2014-12-03	15:45:22	10584	new	tickets	3	no	fb	
2014-12-03	15:45:22	10608	new	tickets	1	yes	fb	
2014-12-03	16:45:22	10657	new	ticket	2	yes	fb	
2014-12-03	16:45:22	10681	new	ticket	4	yes	inst	
2014-12-03	16:45:22	10705	new	ticket	4	yes	fb	
2014-12-03	17:45:22	10562	new	tickets	2	yes	fb	
2014-12-03	17:45:22	10586	new	tickets	5	yes	Em	
2014-12-03	17:45:22	10610	new	tickets	4	yes	fb	
2014-12-03	17:45:22	10634	returning	tickets	1	yes	fb	
2014-12-03	17:45:22	10658	new	ticket	4	yes	fb	
2014-12-03	17:45:22	10682	new	ticket	3	yes	fb	
2014-12-03	17:45:22	10706	new	ticket	1	yes	inst	
2014-12-03	18:45:22	10563	new	tickets	5	yes	fb	
2014-12-03	18:45:22	10587	new	tickets	2	yes	fb	
2014-12-03	18:45:22	10611	new	tickets	1	yes	Em	
2014-12-03	18:45:22	10635	returning	tickets	2	yes	fb	
2014-12-03	18:45:22	10659	new	points	4	yes	fb	
2014-12-03	18:45:22	10683	new	ticket	3	yes	fb	
2014-12-03	18:45:22	10707	new	ticket	5	yes	fb	
2014-12-03	18:45:22	10132	new	tickets	4	yes	fb	
2014-12-03	18:45:22	10156	new	tickets	5	yes	inst	
2014-12-03	19:45:22	10564	new	tickets	1	yes	fb	
2014-12-03	19:45:22	10588	new	tickets	2	no	fb	
2014-12-03	19:45:22	10612	new	tickets	1	yes	fb	
2014-12-03	19:45:22	10636	new	tickets	2	yes	Em	
2014-12-03	19:45:22	10660	new	point	2	yes	fb	
2014-12-03	19:45:22	10684	new	ticket	4	yes	fb	
2014-12-03	19:45:22	10708	new	ticket	3	yes	fb	
2014-12-03	19:45:22	10565	new	tickets	4	yes	fb	
2014-12-03	19:45:22	10589	new	tickets	2	yes	fb	
2014-12-03	19:45:22	10613	new	tickets	2	yes	fb	
2014-12-03	19:45:22	10637	new	tickets	1	no	fb	
2014-12-03	19:45:22	10180	new	tickets	2	yes	fb	
2014-12-03	19:45:22	10061	new	ticket	1	no	Em	
2014-12-03	19:45:22	10085	new	ticket	3	yes	fb	
2014-12-03	20:45:22	10661	new	tickets	5	yes	Em	
2014-12-03	20:45:22	10685	new	ticket	4	yes	fb	
2014-12-03	20:45:22	10709	new	ticket	3	yes	fb	
2014-12-03	20:45:22	10109	new	ticket	2	yes	fb	
2014-12-03	20:45:22	10133	new	tickets	4	yes	fb	
2014-12-03	20:45:22	10062	new	ticket	3	yes	fb	
2014-12-03	20:45:22	10086	new	ticket	2	yes	Em	fb
2014-12-03	20:45:22	10110	new	ticket	4	yes	fb	
2014-12-03	20:45:22	10134	new	tickets	2	yes	fb	
2014-12-03	20:45:22	10158	new	tickets	4	yes	fb	
2014-12-03	21:45:22	10566	new	tickets	2	yes	fb	
2014-12-03	21:45:22	10590	new	tickets	2	yes	fb	
2014-12-03	21:45:22	10614	new	tickets	5	yes	fb	
2014-12-03	21:45:22	10638	returning	tickets	5	yes	fb	
2014-12-03	21:45:22	10662	returning	tickets	2	yes	fb	
2014-12-03	21:45:22	10686	new	points	1	yes	Em	
2014-12-03	21:45:22	10710	new	ticket	4	yes	fb	
2014-12-03	21:45:22	10567	new	tickets	4	yes	inst	
2014-12-03	21:45:22	10591	new	tickets	3	yes	fb	
2014-12-03	21:45:22	10615	new	tickets	3	yes	fb	
2014-12-03	21:45:22	10639	new	tickets	1	yes	fb	
2014-12-03	21:45:22	10663	returning	tickets	2	yes	fb	
2014-12-03	21:45:22	10687	new	point	3	yes	fb	
2014-12-03	21:45:22	10711	new	ticket	2	yes	Em	
2014-12-03	23:45:22	10568	new	ticket	5	yes	fb	
2014-12-03	23:45:22	10592	new	tickets	2	no	inst	
2014-12-03	23:45:22	10616	new	tickets	4	yes	fb	
2014-12-03	23:45:22	10640	new	tickets	1	yes	fb	
2014-12-03	23:45:22	10664	returning	tickets	4	yes	fb	
2014-12-03	23:45:22	10688	new	tickets	1	yes	fb	
2014-12-04	23:45:22	10712	new	ticket	5	yes	fb	
2014-12-04	00:45:22	10185	new	tickets	5	yes	fb	
2014-12-04	00:45:22	10209	new	tickets	1	yes	fb	
2014-12-04	00:45:22	10257	returning	tickets	1	yes	fb	
2014-12-04	00:45:22	10281	new	points	3	no	inst	
2014-12-04	00:45:22	10305	new	ticket	3	yes	fb	
2014-12-04	00:45:22	10329	new	ticket	3	yes	Em	
2014-12-04	00:45:22	10353	new	ticket	3	no	fb	
2014-12-04	00:45:22	10377	returning	tickets	3	yes	fb	
2014-12-04	00:45:22	10401	returning	tickets	1	yes	fb	
2014-12-04	00:45:22	10425	new	tickets	1	yes	inst	
2014-12-04	00:45:22	10449	new	tickets	1	yes	inst	
2014-12-04	00:45:22	10473	new	tickets	1	yes	Em	
2014-12-04	00:45:22	10258	returning	tickets	4	yes	fb	
2014-12-04	00:45:22	10282	new	point	3	yes	fb	
2014-12-04	00:45:22	10306	new	ticket	1	yes	inst	
2014-12-04	00:45:22	10330	new	ticket	1	yes	fb	
2014-12-04	00:45:22	10354	new	ticket	2	yes	Em	
2014-12-04	01:45:22	10233	new	tickets	3	yes	fb	
2014-12-04	01:45:22	10186	new	tickets	3	yes	Em	
2014-12-04	01:45:22	10378	new	tickets	4	yes	fb	
2014-12-04	01:45:22	10402	returning	tickets	2	yes	fb	
2014-12-04	01:45:22	10426	new	tickets	2	no	fb	
2014-12-04	01:45:22	10450	new	tickets	3	yes	inst	
2014-12-04	01:45:22	10474	new	tickets	4	yes	inst	
2014-12-04	01:45:22	10259	new	tickets	4	no	fb	
2014-12-04	01:45:22	10283	new	tickets	3	yes	fb	
2014-12-04	01:45:22	10307	new	ticket	2	yes	fb	
2014-12-04	01:45:22	10331	new	ticket	3	yes	inst	
2014-12-04	01:45:22	10355	new	ticket	4	yes	fb	
2014-12-04	02:45:22	10161	new	tickets	2	yes	Em	
2014-12-04	02:45:22	10139	new	ticket	1	yes	fb	
2014-12-04	02:45:22	10163	new	ticket	4	yes	fb	
2014-12-04	02:45:22	10210	new	tickets	5	yes	fb	
2014-12-04	04:45:22	10141	returning	ticket	4	yes	fb	
2014-12-04	04:45:22	10165	new	ticket	1	yes	fb	
2014-12-04	05:45:22	10234	new	tickets	5	yes	fb	
2014-12-04	06:45:22	10143	new	ticket	2	yes	fb	
2014-12-04	06:45:22	10167	new	ticket	3	yes	inst	
2014-12-04	06:45:22	10187	new	tickets	2	yes	fb	
2014-12-04	06:45:22	10211	new	tickets	1	yes	Em	
2014-12-04	07:45:22	10235	new	tickets	5	yes	fb	
2014-12-04	07:45:22	10188	new	tickets	2	yes	fb	
2014-12-04	07:45:22	10212	new	tickets	2	yes	fb	
2014-12-04	08:45:22	10145	returning	ticket	2	no	fb	
2014-12-04	08:45:22	10169	returning	ticket	4	yes	fb	
2014-12-04	08:45:22	10236	new	tickets	1	yes	Em	
2014-12-04	08:45:22	10189	new	tickets	5	yes	fb	
2014-12-04	08:45:22	10213	new	tickets	4	yes	fb	
2014-12-04	08:45:22	10237	new	tickets	2	yes	fb	
2014-12-04	08:45:22	10190	new	ticket	1	yes	fb	
2014-12-04	08:45:22	10214	new	tickets	4	yes	fb	
2014-12-04	08:45:22	10238	new	tickets	3	yes	fb	
2014-12-04	08:45:22	10191	new	ticket	5	yes	fb	
2014-12-04	09:45:22	10215	new	tickets	5	yes	fb	
2014-12-04	09:45:22	10239	new	tickets	4	yes	fb	
2014-12-04	09:45:22	10192	new	ticket	4	yes	inst	
2014-12-04	09:45:22	10216	new	tickets	2	yes	fb	
2014-12-04	09:45:22	10240	new	tickets	4	yes	fb	
2014-12-04	09:45:22	10193	new	ticket	4	yes	fb	
2014-12-04	09:45:22	10217	new	ticket	1	yes	inst	
2014-12-04	09:45:22	10241	new	tickets	4	yes	fb	
2014-12-04	09:45:22	10194	new	ticket	4	yes	fb	
2014-12-04	09:45:22	10218	new	ticket	3	yes	fb	
2014-12-04	09:45:22	10242	new	tickets	3	yes	inst	
2014-12-04	10:45:22	10147	new	point	3	yes	tw	
2014-12-04	10:45:22	10171	returning	ticket	1	yes	fb	
2014-12-04	10:45:22	10195	new	ticket	1	yes	fb	
2014-12-04	10:45:22	10219	new	ticket	2	yes	fb	
2014-12-04	10:45:22	10243	new	tickets	3	yes	fb	
2014-12-04	10:45:22	10196	new	ticket	2	yes	fb	
2014-12-04	10:45:22	10220	new	ticket	4	yes	fb	
2014-12-04	10:45:22	10244	new	ticket	3	yes	fb	
2014-12-04	10:45:22	10197	new	ticket	5	yes	tw	
2014-12-04	10:45:22	10221	new	ticket	5	yes	fb	
2014-12-04	10:45:22	10245	new	ticket	1	yes	fb	
2014-12-04	11:45:22	10198	returning	ticket	1	yes	Em	
2014-12-04	11:45:22	10222	new	ticket	3	yes	tw	
2014-12-04	11:45:22	10246	new	ticket	3	yes	fb	
2014-12-04	11:45:22	10199	returning	ticket	2	yes	inst	
2014-12-04	12:45:22	10149	new	tickets	3	no	inst	
2014-12-04	12:45:22	10173	new	points	5	yes	Em	
2014-12-04	12:45:22	10223	new	ticket	3	yes	Em	
